,species_name,species_num,predicted_species_name,predicted_species_num,good_pred_probability,img_name,img_path
16,Amegilla quadrifasciata,0.0,Amegilla quadrifasciata,0.0,0.99995434,Amegilla quadrifasciata56044.jpg,BD_71/Amegilla quadrifasciata/Amegilla quadrifasciata56044.jpg
17,Amegilla quadrifasciata,0.0,Amegilla quadrifasciata,0.0,0.99899155,Amegilla quadrifasciata41528.jpg,BD_71/Amegilla quadrifasciata/Amegilla quadrifasciata41528.jpg
18,Amegilla quadrifasciata,0.0,Amegilla quadrifasciata,0.0,0.9994917,Amegilla quadrifasciata91276.jpeg,BD_71/Amegilla quadrifasciata/Amegilla quadrifasciata91276.jpeg
19,Amegilla quadrifasciata,0.0,Amegilla quadrifasciata,0.0,0.99977535,Amegilla quadrifasciata49851.jpeg,BD_71/Amegilla quadrifasciata/Amegilla quadrifasciata49851.jpeg
20,Andrena agilissima,1.0,Andrena agilissima,1.0,0.999159,Andrena agilissima65077.jpeg,BD_71/Andrena agilissima/Andrena agilissima65077.jpeg
21,Andrena agilissima,1.0,Andrena agilissima,1.0,0.99998164,uu66_31_06_14_an.jpg,BD_71/Andrena agilissima/uu66_31_06_14_an.jpg
22,Andrena agilissima,1.0,Andrena agilissima,1.0,0.9998592,p1050828bb.jpg,BD_71/Andrena agilissima/p1050828bb.jpg
23,Andrena agilissima,1.0,Andrena agilissima,1.0,0.99876165,Andrena agilissima3279.jpeg,BD_71/Andrena agilissima/Andrena agilissima3279.jpeg
24,Andrena agilissima,1.0,Andrena agilissima,1.0,0.9999721,Andrena agilissima70472.jpeg,BD_71/Andrena agilissima/Andrena agilissima70472.jpeg
25,Andrena agilissima,1.0,Andrena agilissima,1.0,0.99269706,Andrena agilissima2958.jpg,BD_71/Andrena agilissima/Andrena agilissima2958.jpg
26,Andrena agilissima,1.0,Andrena agilissima,1.0,0.99970585,imgp2397.jpg.jpg,BD_71/Andrena agilissima/imgp2397.jpg.jpg
27,Andrena agilissima,1.0,Andrena agilissima,1.0,0.999337,galerie_2.jpg,BD_71/Andrena agilissima/galerie_2.jpg
28,Andrena agilissima,1.0,Andrena agilissima,1.0,0.99912375,Andrena agilissima72379.jpeg,BD_71/Andrena agilissima/Andrena agilissima72379.jpeg
29,Andrena agilissima,1.0,Andrena agilissima,1.0,0.99291646,Andrena agilissima72036.jpeg,BD_71/Andrena agilissima/Andrena agilissima72036.jpeg
30,Andrena agilissima,1.0,Andrena agilissima,1.0,0.9997973,Andrena agilissima95523.jpeg,BD_71/Andrena agilissima/Andrena agilissima95523.jpeg
31,Andrena agilissima,1.0,Andrena agilissima,1.0,0.9998566,hymeno_sp.jpg,BD_71/Andrena agilissima/hymeno_sp.jpg
32,Andrena agilissima,1.0,Andrena agilissima,1.0,0.9994673,a_agilissima_mal.jpg,BD_71/Andrena agilissima/a_agilissima_mal.jpg
33,Andrena bicolor,2.0,Andrena bicolor,2.0,0.9075049,Andrena bicolor58863.jpeg,BD_71/Andrena bicolor/Andrena bicolor58863.jpeg
34,Andrena bicolor,2.0,Andrena bicolor,2.0,0.9788083,P4010079-Andrena-femelle - copie.jpg,BD_71/Andrena bicolor/P4010079-Andrena-femelle - copie.jpg
35,Andrena bicolor,2.0,Andrena bicolor,2.0,0.99305665,Andrena bicolor74277.jpg,BD_71/Andrena bicolor/Andrena bicolor74277.jpg
36,Andrena bicolor,2.0,Andrena bicolor,2.0,0.9984224,Andrena bicolor49183.jpg,BD_71/Andrena bicolor/Andrena bicolor49183.jpg
37,Andrena bicolor,2.0,Andrena bicolor,2.0,0.9790187,Andrena bicolor55648.jpeg,BD_71/Andrena bicolor/Andrena bicolor55648.jpeg
38,Andrena bicolor,2.0,Andrena bicolor,2.0,0.99677783,andrenap_1680.jpg,BD_71/Andrena bicolor/andrenap_1680.jpg
39,Andrena bicolor,2.0,Andrena bicolor,2.0,0.9167483,P4010080-Andrena-femelle - copie.jpg,BD_71/Andrena bicolor/P4010080-Andrena-femelle - copie.jpg
40,Andrena bicolor,2.0,Andrena bicolor,2.0,0.9680053,andrena_bicolor.jpg,BD_71/Andrena bicolor/andrena_bicolor.jpg
41,Andrena bicolor,2.0,Andrena bicolor,2.0,0.9296501,Andrena bicolor36781.jpg,BD_71/Andrena bicolor/Andrena bicolor36781.jpg
42,Andrena bicolor,2.0,Andrena bicolor,2.0,0.95536596,Andrena bicolor21243.jpeg,BD_71/Andrena bicolor/Andrena bicolor21243.jpeg
43,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9962275,Andrena cineraria71996.jpg,BD_71/Andrena cineraria/Andrena cineraria71996.jpg
44,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99878556,Andrena cineraria51660.jpeg,BD_71/Andrena cineraria/Andrena cineraria51660.jpeg
45,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9986985,Andrena cineraria62300.jpeg,BD_71/Andrena cineraria/Andrena cineraria62300.jpeg
46,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9982822,Andrena cineraria77136.jpg,BD_71/Andrena cineraria/Andrena cineraria77136.jpg
47,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9987739,Andrena cineraria65779.jpeg,BD_71/Andrena cineraria/Andrena cineraria65779.jpeg
48,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99953806,Andrena cineraria63644.jpeg,BD_71/Andrena cineraria/Andrena cineraria63644.jpeg
49,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9998435,Andrena cineraria75338.jpg,BD_71/Andrena cineraria/Andrena cineraria75338.jpg
50,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9989027,Andrena cineraria33727.jpg,BD_71/Andrena cineraria/Andrena cineraria33727.jpg
51,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99980503,Andrena cineraria24947.jpeg,BD_71/Andrena cineraria/Andrena cineraria24947.jpeg
52,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9996742,Andrena cineraria11665.jpeg,BD_71/Andrena cineraria/Andrena cineraria11665.jpeg
53,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9986946,Andrena cineraria31509.jpeg,BD_71/Andrena cineraria/Andrena cineraria31509.jpeg
54,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99996567,Andrena cineraria28876.jpg,BD_71/Andrena cineraria/Andrena cineraria28876.jpg
55,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9988096,Andrena cineraria22396.jpg,BD_71/Andrena cineraria/Andrena cineraria22396.jpg
56,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9985372,Andrena cineraria30255.jpg,BD_71/Andrena cineraria/Andrena cineraria30255.jpg
57,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9980233,Andrena cineraria91843.jpeg,BD_71/Andrena cineraria/Andrena cineraria91843.jpeg
58,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99999976,Andrena cineraria73484.jpg,BD_71/Andrena cineraria/Andrena cineraria73484.jpg
59,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9988109,Andrena cineraria64140.jpeg,BD_71/Andrena cineraria/Andrena cineraria64140.jpeg
60,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99996495,Andrena cineraria73665.jpg,BD_71/Andrena cineraria/Andrena cineraria73665.jpg
61,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99989676,Andrena cineraria64698.jpeg,BD_71/Andrena cineraria/Andrena cineraria64698.jpeg
62,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99629277,Andrena cineraria10686.jpeg,BD_71/Andrena cineraria/Andrena cineraria10686.jpeg
63,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99998605,Andrena cineraria30245.jpg,BD_71/Andrena cineraria/Andrena cineraria30245.jpg
64,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9984255,Andrena cineraria23754.jpg,BD_71/Andrena cineraria/Andrena cineraria23754.jpg
65,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9978555,Andrena cineraria74790.jpg,BD_71/Andrena cineraria/Andrena cineraria74790.jpg
66,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99896073,Andrena cineraria65020.jpg,BD_71/Andrena cineraria/Andrena cineraria65020.jpg
67,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99835867,Andrena cineraria72721.jpeg,BD_71/Andrena cineraria/Andrena cineraria72721.jpeg
68,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9978531,Andrena cineraria29588.jpeg,BD_71/Andrena cineraria/Andrena cineraria29588.jpeg
69,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99812657,Andrena cineraria68385.jpg,BD_71/Andrena cineraria/Andrena cineraria68385.jpg
70,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99967265,Andrena cineraria71833.jpg,BD_71/Andrena cineraria/Andrena cineraria71833.jpg
71,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9988175,Andrena cineraria60044.jpeg,BD_71/Andrena cineraria/Andrena cineraria60044.jpeg
72,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99995244,Andrena cineraria10218.jpg,BD_71/Andrena cineraria/Andrena cineraria10218.jpg
73,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99974793,Andrena cineraria8599.jpg,BD_71/Andrena cineraria/Andrena cineraria8599.jpg
74,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99988914,Andrena cineraria9393.jpg,BD_71/Andrena cineraria/Andrena cineraria9393.jpg
75,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9996326,Andrena cineraria3091.jpg,BD_71/Andrena cineraria/Andrena cineraria3091.jpg
76,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9964743,Andrena cineraria36460.jpg,BD_71/Andrena cineraria/Andrena cineraria36460.jpg
77,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99633324,Andrena cineraria6629.jpeg,BD_71/Andrena cineraria/Andrena cineraria6629.jpeg
78,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9999025,Andrena cineraria31434.jpg,BD_71/Andrena cineraria/Andrena cineraria31434.jpg
79,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9982351,Andrena cineraria30792.jpeg,BD_71/Andrena cineraria/Andrena cineraria30792.jpeg
80,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9999887,Andrena cineraria22399.jpg,BD_71/Andrena cineraria/Andrena cineraria22399.jpg
81,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99989045,Andrena cineraria73408.jpeg,BD_71/Andrena cineraria/Andrena cineraria73408.jpeg
82,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99934787,Andrena cineraria24345.jpg,BD_71/Andrena cineraria/Andrena cineraria24345.jpg
83,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9995852,abeille_des_sabl.jpg,BD_71/Andrena cineraria/abeille_des_sabl.jpg
84,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9973628,Andrena cineraria60924.jpeg,BD_71/Andrena cineraria/Andrena cineraria60924.jpeg
85,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9998796,Andrena cineraria74612.jpeg,BD_71/Andrena cineraria/Andrena cineraria74612.jpeg
86,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99922216,Andrena cineraria70368.jpeg,BD_71/Andrena cineraria/Andrena cineraria70368.jpeg
87,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99943846,Andrena cineraria60167.jpg,BD_71/Andrena cineraria/Andrena cineraria60167.jpg
88,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99954236,Andrena cineraria23505.jpg,BD_71/Andrena cineraria/Andrena cineraria23505.jpg
89,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9989002,Andrena cineraria70671.jpeg,BD_71/Andrena cineraria/Andrena cineraria70671.jpeg
90,Andrena cineraria,3.0,Andrena cineraria,3.0,0.9978963,Andrena cineraria72794.jpeg,BD_71/Andrena cineraria/Andrena cineraria72794.jpeg
91,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99999094,Andrena cineraria72569.jpg,BD_71/Andrena cineraria/Andrena cineraria72569.jpg
92,Andrena cineraria,3.0,Andrena cineraria,3.0,0.99984384,Andrena cineraria74253.jpg,BD_71/Andrena cineraria/Andrena cineraria74253.jpg
93,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9473035,Andrena clarkella61812.jpg,BD_71/Andrena clarkella/Andrena clarkella61812.jpg
94,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9929906,Andrena clarkella9484.jpg,BD_71/Andrena clarkella/Andrena clarkella9484.jpg
95,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9862227,Andrena clarkella6135.jpg,BD_71/Andrena clarkella/Andrena clarkella6135.jpg
96,Andrena clarkella,4.0,Andrena clarkella,4.0,0.98305225,Andrena clarkella62202.jpg,BD_71/Andrena clarkella/Andrena clarkella62202.jpg
97,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9637526,Andrena clarkella32226.jpeg,BD_71/Andrena clarkella/Andrena clarkella32226.jpeg
98,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9676495,Andrena clarkella52189.jpg,BD_71/Andrena clarkella/Andrena clarkella52189.jpg
99,Andrena clarkella,4.0,Andrena clarkella,4.0,0.994601,andrena_f.jpg,BD_71/Andrena clarkella/andrena_f.jpg
100,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9990846,Andrena clarkella62384.jpeg,BD_71/Andrena clarkella/Andrena clarkella62384.jpeg
101,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9889544,Andrena clarkella69419.jpg,BD_71/Andrena clarkella/Andrena clarkella69419.jpg
102,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9943845,Andrena clarkella54185.jpeg,BD_71/Andrena clarkella/Andrena clarkella54185.jpeg
103,Andrena clarkella,4.0,Andrena clarkella,4.0,0.99053335,Andrena clarkella23444.jpg,BD_71/Andrena clarkella/Andrena clarkella23444.jpg
104,Andrena clarkella,4.0,Andrena clarkella,4.0,0.97709924,Andrena clarkella63614.jpeg,BD_71/Andrena clarkella/Andrena clarkella63614.jpeg
105,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9999881,Andrena clarkella19817.jpeg,BD_71/Andrena clarkella/Andrena clarkella19817.jpeg
106,Andrena clarkella,4.0,Andrena clarkella,4.0,0.99578106,20210330_Andrena 2.jpg,BD_71/Andrena clarkella/20210330_Andrena 2.jpg
107,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9307522,Andrena clarkella7959.jpeg,BD_71/Andrena clarkella/Andrena clarkella7959.jpeg
108,Andrena clarkella,4.0,Andrena clarkella,4.0,0.99986017,Andrena clarkella67959.jpg,BD_71/Andrena clarkella/Andrena clarkella67959.jpg
109,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9129752,Andrena clarkella58404.jpg,BD_71/Andrena clarkella/Andrena clarkella58404.jpg
110,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9994466,Andrena clarkella19849.jpg,BD_71/Andrena clarkella/Andrena clarkella19849.jpg
111,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9819885,Andrena clarkella59920.jpeg,BD_71/Andrena clarkella/Andrena clarkella59920.jpeg
112,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9991622,Andrena clarkella24934.jpg,BD_71/Andrena clarkella/Andrena clarkella24934.jpg
113,Andrena clarkella,4.0,Andrena clarkella,4.0,0.999206,Andrena clarkella56886.jpg,BD_71/Andrena clarkella/Andrena clarkella56886.jpg
114,Andrena clarkella,4.0,Andrena clarkella,4.0,0.9987238,Andrena clarkella24979.jpg,BD_71/Andrena clarkella/Andrena clarkella24979.jpg
115,Andrena clarkella,4.0,Andrena clarkella,4.0,0.98460615,Andrena clarkella6187.jpg,BD_71/Andrena clarkella/Andrena clarkella6187.jpg
116,Andrena clarkella,4.0,Andrena clarkella,4.0,0.99404573,Andrena clarkella7359.jpg,BD_71/Andrena clarkella/Andrena clarkella7359.jpg
117,Andrena denticulata,5.0,Andrena denticulata,5.0,0.9998023,Andrena denticulata19568.jpg,BD_71/Andrena denticulata/Andrena denticulata19568.jpg
118,Andrena denticulata,5.0,Andrena denticulata,5.0,0.9993687,Andrena denticulata86188.jpeg,BD_71/Andrena denticulata/Andrena denticulata86188.jpeg
119,Andrena denticulata,5.0,Andrena denticulata,5.0,0.9601629,Andrena denticulata87887.jpg,BD_71/Andrena denticulata/Andrena denticulata87887.jpg
120,Andrena denticulata,5.0,Andrena denticulata,5.0,0.9251153,Andrena denticulata81445.jpeg,BD_71/Andrena denticulata/Andrena denticulata81445.jpeg
121,Andrena denticulata,5.0,Andrena denticulata,5.0,0.99667895,Andrena denticulata87588.jpg,BD_71/Andrena denticulata/Andrena denticulata87588.jpg
122,Andrena denticulata,5.0,Andrena denticulata,5.0,0.9476835,Andrena denticulata89670.jpg,BD_71/Andrena denticulata/Andrena denticulata89670.jpg
123,Andrena denticulata,5.0,Andrena denticulata,5.0,0.99990666,Andrena denticulata43375.jpeg,BD_71/Andrena denticulata/Andrena denticulata43375.jpeg
124,Andrena denticulata,5.0,Andrena denticulata,5.0,0.9955526,Andrena denticulata84242.jpg,BD_71/Andrena denticulata/Andrena denticulata84242.jpg
125,Andrena flavipes,6.0,Andrena flavipes,6.0,0.99815065,Andrena2.jpg,BD_71/Andrena flavipes/Andrena2.jpg
126,Andrena flavipes,6.0,Andrena flavipes,6.0,0.99857914,IMGP0214.jpg,BD_71/Andrena flavipes/IMGP0214.jpg
127,Andrena flavipes,6.0,Andrena flavipes,6.0,0.99095434,Andrena flavipes62477.jpeg,BD_71/Andrena flavipes/Andrena flavipes62477.jpeg
128,Andrena flavipes,6.0,Andrena flavipes,6.0,0.9997079,Andrena flavipes1507.jpg,BD_71/Andrena flavipes/Andrena flavipes1507.jpg
129,Andrena flavipes,6.0,Andrena flavipes,6.0,0.99312156,Andrena flavipes55601.jpeg,BD_71/Andrena flavipes/Andrena flavipes55601.jpeg
130,Andrena flavipes,6.0,Andrena flavipes,6.0,0.9997305,Andrena flavipes5915.jpg,BD_71/Andrena flavipes/Andrena flavipes5915.jpg
131,Andrena flavipes,6.0,Andrena flavipes,6.0,0.99973196,Andrena flavipes5952.jpg,BD_71/Andrena flavipes/Andrena flavipes5952.jpg
132,Andrena flavipes,6.0,Andrena flavipes,6.0,0.99891937,Andrena flavipes28097.jpeg,BD_71/Andrena flavipes/Andrena flavipes28097.jpeg
133,Andrena flavipes,6.0,Andrena flavipes,6.0,0.9862563,Andrena flavipes21543.jpeg,BD_71/Andrena flavipes/Andrena flavipes21543.jpeg
134,Andrena flavipes,6.0,Andrena flavipes,6.0,0.99999166,Andrena flavipes2936.jpg,BD_71/Andrena flavipes/Andrena flavipes2936.jpg
135,Andrena flavipes,6.0,Andrena flavipes,6.0,0.99689555,Andrena flavipes51549.jpg,BD_71/Andrena flavipes/Andrena flavipes51549.jpg
136,Andrena flavipes,6.0,Andrena flavipes,6.0,0.9998623,Andrena flavipes85611.jpeg,BD_71/Andrena flavipes/Andrena flavipes85611.jpeg
137,Andrena flavipes,6.0,Andrena flavipes,6.0,0.97760826,Andrena flavipes67962.jpg,BD_71/Andrena flavipes/Andrena flavipes67962.jpg
138,Andrena flavipes,6.0,Andrena flavipes,6.0,0.9849244,Andrena flavipes57027.jpg,BD_71/Andrena flavipes/Andrena flavipes57027.jpg
139,Andrena flavipes,6.0,Andrena flavipes,6.0,0.99703515,Andrena flavipes63647.jpg,BD_71/Andrena flavipes/Andrena flavipes63647.jpg
140,Andrena flavipes,6.0,Andrena flavipes,6.0,0.99752265,Andrena flavipes60732.jpg,BD_71/Andrena flavipes/Andrena flavipes60732.jpg
141,Andrena flavipes,6.0,Andrena flavipes,6.0,0.9999542,Andrena-flavipes_f_Ferrals-les-Corbieres-11_23-IV-2021_IMG_6967.JPG,BD_71/Andrena flavipes/Andrena-flavipes_f_Ferrals-les-Corbieres-11_23-IV-2021_IMG_6967.JPG
142,Andrena flavipes,6.0,Andrena flavipes,6.0,0.9871668,Andrena flavipes53895.jpg,BD_71/Andrena flavipes/Andrena flavipes53895.jpg
143,Andrena flavipes,6.0,Andrena flavipes,6.0,0.99454415,Andrena flavipes55743.jpeg,BD_71/Andrena flavipes/Andrena flavipes55743.jpeg
144,Andrena flavipes,6.0,Andrena flavipes,6.0,0.9940077,Andrena flavipes50376.jpeg,BD_71/Andrena flavipes/Andrena flavipes50376.jpeg
145,Andrena flavipes,6.0,Andrena flavipes,6.0,0.90832,Andrena flavipes93956.jpg,BD_71/Andrena flavipes/Andrena flavipes93956.jpg
146,Andrena flavipes,6.0,Andrena flavipes,6.0,0.9958746,Andrena flavipes48474.jpg,BD_71/Andrena flavipes/Andrena flavipes48474.jpg
147,Andrena flavipes,6.0,Andrena flavipes,6.0,0.99934083,Andrena flavipes8588.jpg,BD_71/Andrena flavipes/Andrena flavipes8588.jpg
148,Andrena flavipes,6.0,Andrena flavipes,6.0,0.9333483,Andrena flavipes78620.jpg,BD_71/Andrena flavipes/Andrena flavipes78620.jpg
149,Andrena flavipes,6.0,Andrena flavipes,6.0,0.9994154,Andrena flavipes48531.jpg,BD_71/Andrena flavipes/Andrena flavipes48531.jpg
150,Andrena florea,7.0,Andrena florea,7.0,0.9996979,Andrena florea19542.jpg,BD_71/Andrena florea/Andrena florea19542.jpg
151,Andrena florea,7.0,Andrena florea,7.0,0.9999875,Andrena florea42640.jpeg,BD_71/Andrena florea/Andrena florea42640.jpeg
152,Andrena florea,7.0,Andrena florea,7.0,0.9999851,Andrena florea52672.jpeg,BD_71/Andrena florea/Andrena florea52672.jpeg
153,Andrena florea,7.0,Andrena florea,7.0,0.99999964,Andrena florea71859.jpeg,BD_71/Andrena florea/Andrena florea71859.jpeg
154,Andrena florea,7.0,Andrena florea,7.0,0.9917613,Andrena-florea_Sinsat-09_14-V-2017_IMG_2360.JPG,BD_71/Andrena florea/Andrena-florea_Sinsat-09_14-V-2017_IMG_2360.JPG
155,Andrena florea,7.0,Andrena florea,7.0,0.9998796,Andrena-florea_Sinsat-09_14-V-2017_IMG_2341.JPG,BD_71/Andrena florea/Andrena-florea_Sinsat-09_14-V-2017_IMG_2341.JPG
156,Andrena florea,7.0,Andrena florea,7.0,0.9999956,Andrena florea70787.jpeg,BD_71/Andrena florea/Andrena florea70787.jpeg
157,Andrena florea,7.0,Andrena florea,7.0,0.99255306,Andrena florea23303.jpg,BD_71/Andrena florea/Andrena florea23303.jpg
158,Andrena florea,7.0,Andrena florea,7.0,0.9992078,Andrena-florea_Sinsat-09_14-V-2017_IMG_2340.JPG,BD_71/Andrena florea/Andrena-florea_Sinsat-09_14-V-2017_IMG_2340.JPG
159,Andrena florea,7.0,Andrena florea,7.0,1.0,Andrena florea2629.jpg,BD_71/Andrena florea/Andrena florea2629.jpg
160,Andrena florea,7.0,Andrena florea,7.0,0.9859174,Andrena florea77631.jpeg,BD_71/Andrena florea/Andrena florea77631.jpeg
161,Andrena florea,7.0,Andrena florea,7.0,0.99999857,Andrena florea51615.jpeg,BD_71/Andrena florea/Andrena florea51615.jpeg
162,Andrena florea,7.0,Andrena florea,7.0,0.9880222,Andrena florea73717.jpeg,BD_71/Andrena florea/Andrena florea73717.jpeg
163,Andrena florea,7.0,Andrena florea,7.0,0.999982,Andrena florea73132.jpeg,BD_71/Andrena florea/Andrena florea73132.jpeg
164,Andrena florea,7.0,Andrena florea,7.0,0.99993753,Andrena florea94584.jpg,BD_71/Andrena florea/Andrena florea94584.jpg
165,Andrena florea,7.0,Andrena florea,7.0,0.9999757,Andrena florea45069.jpeg,BD_71/Andrena florea/Andrena florea45069.jpeg
166,Andrena florea,7.0,Andrena florea,7.0,0.9994282,Andrena florea21788.jpg,BD_71/Andrena florea/Andrena florea21788.jpg
167,Andrena florea,7.0,Andrena florea,7.0,0.9988049,Andrena florea42764.jpg,BD_71/Andrena florea/Andrena florea42764.jpg
168,Andrena florea,7.0,Andrena florea,7.0,0.99955195,Andrena florea3684.jpg,BD_71/Andrena florea/Andrena florea3684.jpg
169,Andrena florea,7.0,Andrena florea,7.0,0.9997445,Andrena florea78401.jpeg,BD_71/Andrena florea/Andrena florea78401.jpeg
170,Andrena florea,7.0,Andrena florea,7.0,0.99998033,Andrena florea6074.jpg,BD_71/Andrena florea/Andrena florea6074.jpg
171,Andrena fulva,8.0,Andrena fulva,8.0,0.99842095,Andrena fulva22914.jpg,BD_71/Andrena fulva/Andrena fulva22914.jpg
